NodeID,Corrected SVM (MPa),X,Y,Z
4932,821.4473624057881,150.9635684,3.55792029,0.0
4933,727.4742055455131,150.382665,4.076112815,-0.5
4934,834.9876648226,150.5009001,3.726998132,0.0
4936,354.1072008459411,150.5555957,4.168547406,-0.9999999127
4939,814.0737401805642,151.3822418,2.931333718,0.0
4940,819.2046008840057,150.7373334,3.028753447,0.0
4944,808.6028070125512,151.8009151,2.304747149,0.0
4945,815.758094736776,150.9737667,2.330508761,0.0
4949,817.5211997451032,150.3095596,3.355604546,0.0
4950,799.6778132408384,149.9999852,4.0,-0.5
4951,844.4044718354386,150.0000012,3.666666651,0.0
4953,180.93961963430183,150.1950265,4.019202017,-1.0
4956,816.7203724138042,150.4277775,2.673148853,0.0
4957,815.0736859038758,150.0000037,2.999999952,0.0
4961,815.0658210754327,150.5459954,1.990693162,0.0
4962,816.0331598598543,150.0000062,2.333333254,0.0
4966,252.20447962011104,150.9238839,4.617327114,-1.5
4968,459.198568720072,151.3609552,4.497863677,-2.000000095
4969,548.2912992842143,151.8990154,4.689205329,-2.000000095
4971,684.1169147349949,152.2351065,4.258958051,-2.000000095
4972,717.8042283305812,152.8360911,4.569752453,-2.000000095
4974,748.4855913794154,153.1092578,4.020052425,-2.000000095
4975,771.1768417184685,153.7731667,4.450299577,-2.000000095
4976,513.8751993003295,150.7071025,4.292888973,-1.5
4978,808.7157546474978,151.007564,4.015428296,-2.000000095
4979,801.8492225918952,151.5530261,4.058187151,-2.000000095
4981,817.247328104414,151.6084786,3.460498578,-2.000000095
4982,793.4427127055707,152.290559,3.661269479,-2.000000095
4984,804.5881382313007,152.2093932,2.90556886,-2.000000095
4985,796.0804880667663,153.028092,3.264351807,-2.000000095
4986,727.4413342024586,150.3826649,4.076112793,-1.5
4988,834.9854979864981,150.5009004,3.726997221,-2.000000095
4989,821.4461802658726,150.9635693,3.557918724,-2.000000095
4991,819.203334963909,150.7373344,3.028750799,-2.000000095
4992,814.0726922465628,151.3822436,2.931330654,-2.000000095
4994,815.756959618846,150.9737684,2.330504378,-2.000000095
4995,808.6002959899931,151.800918,2.304742584,-2.000000095
4996,799.6702505791934,149.9999852,4.0,-1.5
4998,844.4019653501498,150.0000012,3.666666651,-2.000000095
4999,817.5196649393649,150.3095599,3.355603656,-2.000000095
5001,815.0721756744492,150.0000036,2.999999953,-2.000000095
5002,816.7191280979595,150.4277781,2.673147096,-2.000000095
5004,816.0319512314327,150.0000061,2.333333255,-2.000000095
5005,815.0647223293737,150.5459964,1.990690537,-2.000000095
5006,817.4226271994212,149.6904459,3.355603547,0.0
5007,722.4226357267238,149.617326,4.076116556,-0.5
5008,834.5577022632783,149.499103,3.726997088,0.0
5010,173.28735679319095,149.8049476,4.019207185,-1.0
5013,816.5486119901407,149.5722334,2.673146901,0.0
5014,818.9308910890621,149.2626755,3.028750495,0.0
5018,814.8801576085382,149.4540209,1.990690255,0.0
5019,815.4005557956053,149.026248,2.330503901,0.0
5023,821.0084795102184,149.0364373,3.557916475,0.0
5024,507.30267619984465,149.2928869,4.292899575,-0.5
5025,807.1319784058998,148.9924395,4.01542603,0.0
5027,345.40231281532095,149.4443803,4.168563452,-0.9999999356
5030,813.1479548557584,148.6177695,2.931326302,0.0
5031,816.5743372369241,148.3915313,3.460492281,0.0
5035,806.9379274590175,148.1991017,2.30473613,0.0
5036,802.4017876266784,147.7906232,2.90555853,0.0
5040,800.1083558509379,148.4469792,4.058183221,0.0
5041,248.09211473944399,149.0761137,4.617332859,-0.5
5042,452.630300723763,148.6390468,4.497861614,0.0
5044,336.62286849280514,149.1685518,4.444397656,-0.9999999127
5047,781.0749788476681,147.7094512,3.661262014,0.0
5048,672.5442410560893,147.764899,4.258952953,0.0
5052,784.2368734000753,146.9719232,3.264340806,0.0
5053,732.6236703720895,146.8907512,4.020044289,0.0
5057,539.8847605719833,148.1009884,4.689203544,0.0
5058,181.42219515645533,149.019205,4.804958588,-1.000000024
5060,703.2802471597345,147.1639145,4.56974917,0.0
5062,752.1901864423409,146.2268406,4.450294796,0.0
5064,722.3899133954214,149.617326,4.076116571,-1.5
5066,834.5555246513426,149.4991026,3.726996164,-2.000000095
5067,817.4210867954208,149.6904454,3.355602608,-2.000000095
5069,818.9296192338629,149.2626743,3.028747665,-2.000000095
5070,816.5473674933676,149.5722325,2.67314501,-2.000000095
5072,815.3994191395382,149.026246,2.330499164,-2.000000095
5073,814.8790576539004,149.4540196,1.99068741,-2.000000095
5074,507.28502442395103,149.2928868,4.292899593,-1.5
5076,807.1292876616894,148.9924387,4.015425302,-2.000000095
5077,821.0073032940061,149.0364361,3.55791479,-2.000000095
5079,816.5734059036174,148.391529,3.460490026,-2.000000095
5080,813.1451695544772,148.6177671,2.931322901,-2.000000095
5082,802.399455809522,147.7906193,2.905554747,-2.000000095
5083,806.9353802140848,148.1990982,2.30473101,-2.000000095
5084,248.08721325522154,149.0761137,4.61733287,-1.5
5086,452.6237187341787,148.6390456,4.497861117,-2.000000095
5087,800.1064093822893,148.4469771,4.058181966,-2.000000095
5089,672.5356777346916,147.7648953,4.258951417,-2.000000095
5090,781.0645595710421,147.7094471,3.661259477,-2.000000095
5092,732.6143309227494,146.8907449,4.020041715,-2.000000095
5093,784.2262325609554,146.9719171,3.264336985,-2.000000095
5094,539.8776648733905,148.1009872,4.689203036,-2.000000095
5095,703.2713379275585,147.163912,4.569748143,-2.000000095
5096,752.180264776351,146.2268368,4.450293249,-2.000000095
5097,796.6949616791646,168.1246193,5.080030139,-2.000000095
5100,796.8296500785292,167.1314421,6.082516027,-2.000000095
5103,796.9485019274788,166.1981413,5.048739953,-2.000000095
5106,796.8123634113837,167.1913186,4.046254065,-2.000000095
5109,796.7123334389174,168.0943179,3.027224848,-2.000000095
5112,796.9602477179939,166.1793372,3.028529779,-2.000000095
5114,796.8588187879686,167.0823365,2.009500562,-2.000000095
5117,400.3260669011766,171.4285727,0.0,-1.5
5118,3.0122263980182002,172.3214286,0.0,-1.0
5119,795.6272474380103,173.1725631,0.8604583854,-2.000000095
5120,398.838661443416,173.214287,0.0,-1.5
5122,795.8230201795099,172.3228074,1.696515778,-2.000000095
5125,796.063095358673,171.4716754,0.8360573929,-2.000000095
5128,401.32289974266433,169.6428584,0.0,-1.5
5129,2.618516709425302,170.5357143,0.0,-1.0
5130,796.2091635605234,170.7038431,1.801914592,-2.000000095
5132,796.4415896515842,169.7678845,0.9658571988,-2.000000095
5135,402.77847666388044,166.0714298,0.0,-1.5
5136,2.1114206791732144,166.9642857,0.0,-1.0
5137,796.763208007904,167.936143,1.001253773,-2.000000095
5138,402.19322781481134,167.8571441,0.0,-1.5
5140,796.9901202432528,166.1104817,1.008246789,-2.000000095
5142,796.2924393956866,170.1458849,2.991974828,-2.000000095
5145,796.094046301738,171.5654797,2.353205436,-2.000000095
5147,796.176549113939,171.0075215,3.543265672,-2.000000095
5150,795.7176665288158,172.6325774,4.19094106,-2.000000095
5153,796.0486132107263,171.3645525,4.527789584,-2.000000095
5156,795.8438737730264,172.2755463,3.206417149,-2.000000095
5158,795.5752081306281,173.032874,2.549727491,-2.000000095
5160,2.1238899409572136,168.75,0.0,-1.0
5161,796.5775087760126,168.954025,1.967110972,-2.000000095
5163,377.98679987588025,187.5000014,0.0,-1.5
5164,8.082293729873525,188.3928571,0.0,-1.0
5165,748.1534536613773,189.2856699,0.9999659055,-2.000000095
5166,374.15956771302194,189.2857157,0.0,-1.5
5168,751.8745891333829,188.3925197,1.999750324,-2.000000095
5171,755.81262082681,187.4997098,0.9997844182,-2.000000095
5174,381.5577438707319,185.7142871,0.0,-1.5
5175,7.505124817865385,186.6071429,0.0,-1.0
5176,759.2740835963045,186.6061196,1.999230491,-2.000000095
5178,762.9606982895035,185.7135555,0.999446073,-2.000000095
5181,796.4248311124107,169.2861778,4.052088704,-2.000000095
5183,762.4750407630595,145.6875315,3.813366846,-2.000000095
5185,774.0871360592575,144.9781779,2.899634412,-2.000000095
5188,795.2313483971403,146.2625635,2.350604551,-2.000000095
5191,778.463202825631,144.8389109,1.036560998,-2.000000095
5193,390.43560296616766,144.6428582,0.0,-1.5
5194,18.093141543627723,145.5357143,0.0,-1.0
5195,798.3897782198691,146.959369,1.314043553,-2.000000095
5196,404.4677527204661,146.4285725,0.0,-1.5
5198,796.5356121251831,169.0333049,6.173232997,-2.000000095
5201,796.2681321641153,170.1948634,5.145291562,-2.000000095
5203,795.8795124357374,172.0262801,5.814706622,-2.000000095
5205,796.0969551051916,170.856591,6.432208601,-2.000000095
5208,758.986051783769,186.6056599,3.998951311,-2.000000095
5211,762.6999931520356,185.7124615,2.998671689,-2.000000095
5214,755.5577387939239,187.499318,2.999510112,-2.000000095
5216,747.9079198786509,189.285624,2.999934536,-2.000000095
5218,751.5939925988084,188.3924223,3.999694325,-2.000000095
5221,801.0430390371399,153.339213,9.225474883,-2.000000095
5224,412.31764268035346,153.5714297,9.999999776,-1.5
5225,8.377367725552059,152.6785714,9.999999776,-1.0
5226,810.4239194925354,151.6372241,9.422041119,-2.000000095
5227,434.22496992545825,151.7857154,9.999999776,-1.5
5229,806.3364205650971,152.2978635,8.647516001,-2.000000095
5232,801.5917140280945,152.808423,7.911422638,-2.000000095
5234,813.8069813708439,151.2903587,8.431350382,-2.000000095
5236,484.35559382573484,103.5714297,6.999999964,-2.000000095
5239,493.0541614308199,104.4642869,5.99999997,-2.000000095
5242,502.1029592234883,105.3571442,6.999999983,-2.000000095
5245,493.44972049349434,104.464287,7.999999977,-2.000000095
5248,251.47499965274463,105.3571436,9.999999776,-1.5
5249,24.07495767838665,104.4642857,9.999999776,-1.0
5250,484.55367347379354,103.5714299,8.999999984,-2.000000095
5251,242.61526363911136,103.5714293,9.999999776,-1.5
5253,502.29836816929566,105.3571443,8.999999993,-2.000000095
5255,398.931446654111,173.214287,9.999999776,-1.5
5256,3.075581564768499,172.3214286,9.999999776,-1.0
5257,796.0776605580207,171.4731572,9.139508531,-2.000000095
5258,400.23131215420557,171.4285727,9.999999776,-1.5
5260,795.822876801565,172.3259363,8.303751087,-2.000000095
5263,795.6122715260715,173.1742102,9.164242556,-2.000000095
5266,397.15847011612124,175.0000013,9.999999776,-1.5
5267,3.4237298796235796,174.1071429,9.999999776,-1.0
5268,795.3517596837596,173.9442918,8.198559256,-2.000000095
5270,794.5321360769399,174.877227,9.034316701,-2.000000095
5273,801.344193299308,153.0406407,1.314052001,-2.000000095
5275,413.78923722969483,153.5714297,0.0,-1.5
5276,6.246632260754455,154.4642857,0.0,-1.0
5277,796.8936774869303,155.1969076,1.061619817,-2.000000095
5278,403.69948805887805,155.357144,0.0,-1.5
5280,798.8379977346129,153.7732602,2.375671818,-2.000000095
5283,796.0348711002265,155.1356483,2.99705996,-2.000000095
5285,784.6259820271068,154.39048,3.885739949,-2.000000095
5288,808.5718906151285,148.3014997,9.39304232,-2.000000095
5291,429.5117451331434,148.2142868,9.999999776,-1.5
5292,22.761489061544317,147.3214286,9.999999776,-1.0
5293,796.5420204632912,146.4459095,9.109351386,-2.000000095
5294,403.9466587318575,146.4285725,9.999999776,-1.5
5296,802.3912880649607,147.4259785,8.502393706,-2.000000095
5299,812.2494529505609,148.6483717,8.402354783,-2.000000095
5301,797.554521815354,146.9767049,7.7953077,-2.000000095
5303,19.85448120639976,147.3214286,0.0,-1.0
5304,810.9821956553143,148.5611599,0.9906874568,-2.000000095
5305,427.7258935319587,148.2142868,0.0,-1.5
5307,717.3329959312431,195.5357159,5.999999677,-2.000000095
5310,712.7405332271736,196.4285735,6.999999964,-2.000000095
5313,717.5889123143722,195.5357163,7.999999773,-2.000000095
5316,722.1760917481843,194.6428587,6.999999486,-2.000000095
5319,731.1914778789694,192.8571424,6.999998246,-2.000000095
5322,726.5612818368635,193.7500004,5.999998761,-2.000000095
5325,726.8109376675637,193.7500007,7.999998971,-2.000000095
5327,772.2371507566344,183.0171975,5.989410115,-2.000000095
5330,775.2827076238289,182.1182216,4.984565598,-2.000000095
5333,772.2299667826829,183.0198946,3.988796053,-2.000000095
5336,769.1831587280268,183.9188705,4.99364057,-2.000000095
5339,762.5559907433205,185.7116905,4.998246259,-2.000000095
5341,765.873073080554,184.8144396,5.99573718,-2.000000095
5344,765.8676870998571,184.8161214,3.996149649,-2.000000095
5346,395.27726808668837,176.7857156,9.999999776,-1.5
5347,3.8818355692735227,175.8928571,9.999999776,-1.0
5348,792.7404513477662,175.6921323,8.032519133,-2.000000095
5350,790.6398736776488,176.707765,8.998202433,-2.000000095
5353,403.0444279402962,164.2857155,0.0,-1.5
5354,2.188774225665961,165.1785714,0.0,-1.0
5355,797.044401814136,165.2364507,2.012139582,-2.000000095
5357,797.1153631076995,164.3045428,1.003892793,-2.000000095
5360,403.025482916517,162.5000012,0.0,-1.5
5361,2.2702502669035765,163.3928571,0.0,-1.0
5362,797.1327055277371,163.4176943,2.002510432,-2.000000095
5364,797.1409977545584,162.506011,0.9986176391,-2.000000095
5367,812.2668557493133,151.438851,0.9906905838,-2.000000095
5369,432.39730625886085,151.7857154,0.0,-1.5
5370,7.8525881239203725,152.6785714,0.0,-1.0
5371,814.6759576969656,149.9846417,9.453505433,-2.000000095
5374,449.0932087200665,150.0000011,9.999999776,-1.5
5375,15.953680416177688,149.1071429,9.999999776,-1.0
5376,812.9529539211103,149.1789963,8.846547754,-2.000000095
5378,815.2650567416174,149.9846443,8.453505364,-2.000000095
5380,14.82475584655014,149.1071429,0.0,-1.0
5381,814.9927784485454,150.0000048,0.999999953,-2.000000095
5382,448.8050340223311,150.0000011,0.0,-1.5
5384,626.6461220189981,119.6428589,7.0,-2.000000095
5387,633.5837854555169,120.5357161,6.0,-2.000000095
5390,640.8459298334939,121.4285732,7.0,-2.000000095
5393,633.9327052062366,120.5357161,8.0,-2.000000095
5396,320.74829677764507,121.4285723,9.999999776,-1.5
5397,18.754754916780303,120.5357143,9.999999776,-1.0
5398,626.8904136896858,119.6428589,9.0,-2.000000095
5399,313.65974639496835,119.642858,9.999999776,-1.5
5401,641.0942015255713,121.4285732,9.0,-2.000000095
5403,743.7094536380911,190.1784512,5.999920178,-2.000000095
5406,747.7703125767847,189.2855747,4.999905811,-2.000000095
5409,743.7091464574986,190.1785254,3.9999667,-2.000000095
5411,739.6453850522464,191.0714019,4.999981066,-2.000000095
5414,731.0645238807004,192.8571437,4.999998927,-2.000000095
5417,735.3567055437765,191.9642604,5.999982061,-2.000000095
5419,735.3565861448548,191.9642852,3.999997933,-2.000000095
5421,772.5098824266903,183.0248058,7.994381509,-2.000000095
5424,775.4178298054098,182.1221158,6.98884719,-2.000000095
5427,769.3277016188839,183.9198874,6.994944434,-2.000000095
5429,762.7017837815199,185.7117992,6.998411642,-2.000000095
5431,766.1583408008946,184.8172471,7.997618897,-2.000000095
5434,792.6631228116662,175.61632,3.825004734,-2.000000095
5437,794.5705208664917,174.7648456,2.806251335,-2.000000095
5440,792.4966012950805,175.7779211,1.881984172,-2.000000095
5443,790.5889623200299,176.6293955,2.90073757,-2.000000095
5446,786.0286655242668,178.4861351,2.942575194,-2.000000095
5449,788.2769766688338,177.5164196,3.909793224,-2.000000095
5452,788.3389985293439,177.5991111,1.93351954,-2.000000095
5454,797.1514396547605,163.4309426,6.006436556,-2.000000095
5457,797.190443310769,162.5203206,4.99316016,-2.000000095
5460,797.1526174711471,163.4336691,4.005621566,-2.000000095
5463,797.1140353945348,164.3442911,5.018897963,-2.000000095
5466,797.0326867579752,165.264758,6.038648183,-2.000000095
5468,797.028935573803,165.2776744,4.028989732,-2.000000095
5470,402.680855333648,160.7142869,0.0,-1.5
5471,2.3399735471097975,161.6071429,0.0,-1.0
5472,797.1240994039614,161.6094656,1.991578809,-2.000000095
5474,797.0610380991435,160.7105998,0.9929611704,-2.000000095
5477,402.1539468131481,158.9285726,0.0,-1.5
5478,2.3793419880628544,159.8214286,0.0,-1.0
5479,797.0110504195577,159.8004362,1.982239121,-2.000000095
5481,796.8894111296165,158.9112674,0.9892779501,-2.000000095
5484,783.4996399639524,154.6464998,5.281024389,-2.000000095
5486,795.9337828428256,155.0754835,6.574935275,-2.000000095
5489,788.5857847673285,154.2021505,6.84361049,-2.000000095
5492,798.9312548614596,153.9824813,8.01938554,-2.000000095
5494,2.6298942883125025,150.8928571,9.999999776,-1.0
5495,813.8662454610695,150.7290064,8.875546552,-2.000000095
5497,767.5775378281363,142.971289,0.9691270238,-2.000000095
5500,383.44884775023206,142.8571439,0.0,-1.5
5501,16.106727457044798,143.75,0.0,-1.0
5502,772.3779245335768,144.0601978,2.005688022,-2.000000095
5504,768.6082857827932,143.1542215,2.8445953,-2.000000095
5507,770.3282409541458,144.0722017,3.73854169,-2.000000095
5509,758.8303787119361,145.4882935,5.094334212,-2.000000095
5511,769.1552508576411,144.9489882,4.457407809,-2.000000095
5514,633.9327075718052,120.5357161,2.0,-2.000000095
5517,640.8459281436284,121.4285732,3.0,-2.000000095
5520,633.5837876067261,120.5357161,4.0,-2.000000095
5523,626.6461282430697,119.6428589,3.0,-2.000000095
5526,619.6687135592053,118.7500018,2.0,-2.000000095
5529,619.3324617770162,118.7500018,4.0,-2.000000095
5531,612.5950255997969,117.8571446,3.0,-2.000000095
5534,739.0389588405009,136.680944,3.983616837,-2.000000095
5537,743.7927521270034,137.6075629,4.985845045,-2.000000095
5540,739.0645243163392,136.6874589,5.990165458,-2.000000095
5543,734.2998132255224,135.76084,4.98793725,-2.000000095
5546,724.4434670326668,133.9446547,4.992899947,-2.000000095
5549,729.3801927362101,134.853294,3.989806523,-2.000000095
5552,729.373905841291,134.8522007,5.991030674,-2.000000095
5554,377.987015593349,187.5000014,9.999999776,-1.5
5555,7.504104003493373,186.6071429,9.999999776,-1.0
5556,762.9618184892828,185.7133033,8.999391,-2.000000095
5557,381.5583822144615,185.7142871,9.999999776,-1.5
5559,759.2745074755206,186.6058306,7.999184672,-2.000000095
5561,755.8127967307084,187.4996729,8.999793672,-2.000000095
5564,374.15966475536885,189.2857157,9.999999776,-1.5
5565,8.081901893982634,188.3928571,9.999999776,-1.0
5566,751.8744920045731,188.3924833,7.999765933,-2.000000095
5568,748.1535014027463,189.2856703,8.999972262,-2.000000095
5571,370.0904297734995,191.07143,0.0,-1.5
5572,9.198379165936805,191.9642857,0.0,-1.0
5573,731.41214505875,192.8571449,0.9999994693,-2.000000095
5574,365.7920703801389,192.8571443,0.0,-1.5
5576,735.616501593297,191.964275,1.99999033,-2.000000095
5579,740.0114817909471,191.0714186,0.9999908611,-2.000000095
5582,8.648637997840567,190.1785714,0.0,-1.0
5583,743.979811313099,190.1785143,1.999956767,-2.000000095
5585,794.8186393275481,174.5041548,7.009138515,-2.000000095
5588,795.6894518620674,173.0854504,7.648275568,-2.000000095
5590,795.4722359481415,173.6453134,6.458854827,-2.000000095
5593,795.5353758035003,173.2920514,5.476493768,-2.000000095
5595,795.8152190202458,172.3795421,6.797067681,-2.000000095
5597,795.9497502819218,171.6200279,7.452543199,-2.000000095
5599,786.0579073054342,178.4629459,6.968740347,-2.000000095
5602,788.4385715628778,177.5604019,7.989518898,-2.000000095
5605,790.7479691822305,176.5522867,6.970978321,-2.000000095
5607,788.365803023481,177.4548306,5.95019977,-2.000000095
5610,785.9559724976589,178.4474429,4.944411908,-2.000000095
5612,790.6881735417232,176.5238073,4.915581086,-2.000000095
5614,397.19395986108736,175.0000013,0.0,-1.5
5615,3.9524089722131324,175.8928571,0.0,-1.0
5616,790.5642638474401,176.7358269,0.9579323725,-2.000000095
5617,395.28510724137413,176.7857156,0.0,-1.5
5619,794.4066998368394,174.934954,0.9240517993,-2.000000095
5621,3.4446210134885273,174.1071429,0.0,-1.0
5622,795.3554002116949,174.0003717,1.784510185,-2.000000095
5624,797.1332425781827,163.4131399,8.00476547,-2.000000095
5627,797.1713602579218,162.5145734,6.993654968,-2.000000095
5630,797.1136342181492,164.3295091,7.017547059,-2.000000095
5632,796.9662304300775,166.1598824,7.048363687,-2.000000095
5634,797.0464887945667,165.2246335,8.027262563,-2.000000095
5637,797.1518212631884,159.799591,3.951754883,-2.000000095
5640,797.0212414283284,158.8928829,2.957083741,-2.000000095
5643,797.1409788245796,160.7071444,2.976910263,-2.000000095
5645,797.1715995356625,162.5165754,2.995532463,-2.000000095
5647,797.1887441193661,161.6142542,3.980863916,-2.000000095
5649,3.822510869936437,150.8928571,0.0,-1.0
5650,797.1024403616717,155.1075563,8.793910657,-2.000000095
5652,404.16687484812564,155.357144,9.999999776,-1.5
5653,6.385667894818479,154.4642857,9.999999776,-1.0
5654,783.9096390479311,145.9787653,7.401569672,-2.000000095
5656,761.397969911489,145.9739775,6.341924588,-2.000000095
5659,768.2753552407861,144.2362525,5.32471425,-2.000000095
5661,769.4426555889246,143.359466,4.605848132,-2.000000095
5664,552.4332163792282,110.7142873,2.999999999,-2.000000095
5667,560.5216134898392,111.6071445,1.999999999,-2.000000095
5670,568.221938274954,112.5000017,2.999999999,-2.000000095
5673,560.1666065711049,111.6071445,3.999999999,-2.000000095
5676,552.2573900816203,110.7142873,4.999999998,-2.000000095
5679,568.0479800675992,112.5000017,4.999999999,-2.000000095
5681,560.1666018325662,111.6071445,5.999999999,-2.000000095
5684,306.62192694571223,117.8571437,9.999999776,-1.5
5685,19.962947689183583,116.9642857,9.999999776,-1.0
5686,598.535540242855,116.0714303,9.0,-2.000000095
5687,299.4884174419759,116.0714294,9.999999776,-1.5
5689,605.6319589960176,116.9642875,8.0,-2.000000095
5692,612.8304495283371,117.8571446,9.0,-2.000000095
5695,19.364397752973666,118.75,9.999999776,-1.0
5696,619.668707522051,118.7500018,8.0,-2.000000095
5698,340.36412710231133,126.7857152,9.999999776,-1.5
5699,16.84358913092161,125.8928571,9.999999776,-1.0
5700,667.8664598894292,125.0000021,8.999999986,-2.000000095
5701,334.1095106616505,125.0000009,9.999999776,-1.5
5703,674.0583174593104,125.8928744,7.999989424,-2.000000095
5706,680.4006284667176,126.7857313,8.999989438,-2.000000095
5709,346.32307253992155,128.5714295,9.999999776,-1.5
5710,16.185362143709437,127.6785714,9.999999776,-1.0
5711,686.29659383822,127.6786316,7.999961226,-2.000000095
5713,692.3449080399024,128.5714736,8.999971788,-2.000000095
5716,383.6380969217665,142.8571439,9.999999776,-1.5
5717,14.387441925872745,141.9642857,9.999999776,-1.0
5718,759.5001313707353,141.1704324,9.066124099,-2.000000095
5719,379.39221100108,141.0714296,9.999999776,-1.5
5721,763.7936694306288,142.0760127,8.264263851,-2.000000095
5724,767.1453355825222,142.8698681,9.198139752,-2.000000095
5727,389.7030072684903,144.6428582,9.999999776,-1.5
5728,16.20847028339758,143.75,9.999999776,-1.0
5729,771.5494972988441,143.6989064,8.374732325,-2.000000095
5731,777.5185265144362,144.5790404,9.176592573,-2.000000095
5734,361.28238623443315,194.6428586,0.0,-1.5
5735,10.23950599095925,195.5357143,0.0,-1.0
5736,712.948125734326,196.428574,0.9999999907,-2.000000095
5737,356.56144926097255,196.4285729,0.0,-1.5
5739,717.5889256997308,195.5357165,1.999999845,-2.000000095
5742,722.3876600525098,194.6428597,0.9999998544,-2.000000095
5745,9.71721119910928,193.75,0.0,-1.0
5746,726.8109474328721,193.7500017,1.999999324,-2.000000095
5748,743.9797659273565,190.1785087,7.999960872,-2.000000095
5751,747.9080640018578,189.2855737,6.999909442,-2.000000095
5753,739.7776807453309,191.0713862,6.999971607,-2.000000095
5755,735.6165048875943,191.9642682,7.999987792,-2.000000095
5757,739.7775633278226,191.0714156,2.999988931,-2.000000095
5759,731.1914726297864,192.8571446,2.999999333,-2.000000095
5761,390.63076095416324,180.3571442,0.0,-1.5
5762,5.67200178117874,181.25,0.0,-1.0
5763,775.6513333540559,182.1355634,0.9943772051,-2.000000095
5764,387.8859871958691,182.1428585,0.0,-1.5
5766,778.3276415430275,181.2265345,1.982597804,-2.000000095
5769,781.1722507648693,180.3409737,0.9882205986,-2.000000095
5772,393.0904361531449,178.5714299,0.0,-1.5
5773,5.067169055727641,179.4642857,0.0,-1.0
5774,783.6079176315525,179.4185436,1.963807766,-2.000000095
5776,786.1424183394204,178.5418583,0.9755871675,-2.000000095
5778,792.8266515256763,175.3643092,5.947597703,-2.000000095
5780,786.1718408527963,178.531211,8.991316465,-2.000000095
5782,393.1043989432565,178.5714299,9.999999776,-1.5
5783,4.528757967252345,177.6785714,9.999999776,-1.0
5784,795.3133056371872,173.7973479,3.571468642,-2.000000095
5786,4.512168656617066,177.6785714,0.0,-1.0
5787,402.6953750449657,160.7142869,9.999999776,-1.5
5788,2.346107920539279,159.8214286,9.999999776,-1.0
5789,796.8894056818315,158.9035567,8.962057108,-2.000000095
5790,402.10945582927695,158.9285726,9.999999776,-1.5
5792,797.0176975665692,159.7906626,7.946561266,-2.000000095
5795,797.0622370153231,160.7085369,8.984504157,-2.000000095
5798,403.0186775718564,162.5000012,9.999999776,-1.5
5799,2.3395965019183835,161.6071429,9.999999776,-1.0
5800,797.1232283963421,161.6062112,7.981913789,-2.000000095
5802,797.1404266673987,162.5048196,8.997409631,-2.000000095
5804,797.1140330876323,164.334788,3.012599535,-2.000000095
5806,796.6971784040517,157.0641374,8.913479056,-2.000000095
5809,401.73795939263374,157.1428583,9.999999776,-1.5
5810,3.2481525322646765,156.25,9.999999776,-1.0
5811,796.6235348573142,155.9216914,7.707389714,-2.000000095
5813,796.101877333071,156.175951,5.679464423,-2.000000095
5815,796.7866960535134,157.0221588,6.811918862,-2.000000095
5818,770.9304839698051,144.7938669,6.722229748,-2.000000095
5820,770.3835592532852,143.7946852,6.160391317,-2.000000095
5823,768.8331517358346,145.2354342,5.886552681,-2.000000095
5825,591.0937307555118,115.1785731,2.0,-2.000000095
5828,598.3029514304144,116.0714303,3.0,-2.000000095
5831,590.7486875095499,115.1785731,4.0,-2.000000095
5834,583.5114730318318,114.285716,3.0,-2.000000095
5837,576.0570728613271,113.3928588,2.0,-2.000000095
5839,575.7067752610659,113.3928588,4.0,-2.000000095
5841,292.10648913825383,114.2857151,9.999999776,-1.5
5842,21.141465267289256,113.3928571,9.999999776,-1.0
5843,568.4488055386981,112.5000017,9.0,-2.000000095
5844,284.47656172157326,112.5000008,9.999999776,-1.5
5846,576.0570687707719,113.3928588,8.0,-2.000000095
5849,583.7414072171975,114.285716,9.0,-2.000000095
5852,20.55416310042444,115.1785714,9.999999776,-1.0
5853,591.0937314370331,115.1785731,8.0,-2.000000095
5855,619.3324555404793,118.7500018,6.0,-2.000000095
5858,612.5950200371647,117.8571446,7.0,-2.000000095
5860,598.302960600406,116.0714303,7.0,-2.000000095
5862,605.2917427537916,116.9642875,6.0,-2.000000095
5865,773.2780062893976,144.304335,7.606604035,-2.000000095
5867,767.845758157296,142.8907868,7.761809759,-2.000000095
5869,769.5771117711076,143.4962155,6.993681469,-2.000000095
5872,766.5160466403581,142.6084146,5.793238663,-2.000000095
5875,765.7063197520138,142.3099449,6.626528814,-2.000000095
5877,761.6448584973762,141.4951708,7.128982906,-2.000000095
5879,13.25926434662182,140.1785714,9.999999776,-1.0
5880,751.5650307157202,139.3477362,9.01280775,-2.000000095
5881,375.57089830821184,139.2857153,9.999999776,-1.5
5883,756.2472726394675,140.3395951,8.078931849,-2.000000095
5886,707.6521672825301,197.3214301,5.999999942,-2.000000095
5889,712.6074171475734,196.4285733,4.999999963,-2.000000095
5891,707.6521579854355,197.3214301,3.999999954,-2.000000095
5894,702.6917918521355,198.2142869,4.999999933,-2.000000095
5897,346.4811133569768,200.000003,3.999999955,-1.5
5898,4.517875096304174,200.000003,5.0,-1.0
5899,697.8055433259658,199.1071434,5.999999895,-2.000000095
5900,346.48111994162093,200.000003,5.999999933,-1.5
5902,697.8055292633137,199.1071434,3.999999927,-2.000000095
5904,751.5949423834038,188.3921828,5.999556478,-2.000000095
