NodeID,S3_Min,X,Y,Z
5174,-370.2434484228026,185.7142871,0.0,-1.5
5175,-4.333157762297081,186.6071429,0.0,-1.0
5176,-737.1450438440352,186.6061196,1.999230491,-2.000000095
5178,-740.4508843121588,185.7135555,0.999446073,-2.000000095
5181,-774.8202404071892,169.2861778,4.052088704,-2.000000095
5183,-724.1653655046082,145.6875315,3.813366846,-2.000000095
5185,-736.4580285980624,144.9781779,2.899634412,-2.000000095
5188,-757.6000809355061,146.2625635,2.350604551,-2.000000095
5191,-741.9955589162713,144.8389109,1.036560998,-2.000000095
5193,-371.95725208165163,144.6428582,0.0,-1.5
5194,-10.448201692639467,145.5357143,0.0,-1.0
5195,-774.0172262814797,146.959369,1.314043553,-2.000000095
5196,-386.67621994869427,146.4285725,0.0,-1.5
5198,-775.2061575160401,169.0333049,6.173232997,-2.000000095
5201,-774.1822288539249,170.1948634,5.145291562,-2.000000095
5203,-772.4715459883721,172.0262801,5.814706622,-2.000000095
5205,-773.4236360005439,170.856591,6.432208601,-2.000000095
5208,-737.0162375617887,186.6056599,3.998951311,-2.000000095
5211,-740.3724653837974,185.7124615,2.998671689,-2.000000095
5214,-733.7874863533968,187.499318,2.999510112,-2.000000095
5216,-726.692250687076,189.285624,2.999934536,-2.000000095
5218,-730.177593851197,188.3924223,3.999694325,-2.000000095
5221,-792.2483854605728,153.339213,9.225474883,-2.000000095
5224,-395.6209160344256,153.5714297,9.999999776,-1.5
5225,-4.835507461517985,152.6785714,9.999999776,-1.0
5226,-835.9905306954772,151.6372241,9.422041119,-2.000000095
5227,-415.67101850320535,151.7857154,9.999999776,-1.5
5229,-817.065323705189,152.2978635,8.647516001,-2.000000095
5232,-792.4464338828388,152.808423,7.911422638,-2.000000095
5234,-852.6172275520091,151.2903587,8.431350382,-2.000000095
5236,-453.1383758152507,103.5714297,6.999999964,-2.000000095
5239,-461.71520378280985,104.4642869,5.99999997,-2.000000095
5242,-470.4887911195349,105.3571442,6.999999983,-2.000000095
5245,-461.94258272534864,104.464287,7.999999977,-2.000000095
5248,-235.4704970205084,105.3571436,9.999999776,-1.5
5249,-13.900148784574323,104.4642857,9.999999776,-1.0
5250,-453.2402921374844,103.5714299,8.999999984,-2.000000095
5251,-226.8404923485976,103.5714293,9.999999776,-1.5
5253,-470.5466248332205,105.3571443,8.999999993,-2.000000095
5255,-385.601273955961,173.214287,9.999999776,-1.5
5256,-1.7758846550838352,172.3214286,9.999999776,-1.0
5257,-773.245791524557,171.4731572,9.139508531,-2.000000095
5258,-386.60999620052746,171.4285727,9.999999776,-1.5
5260,-772.1833128550848,172.3259363,8.303751087,-2.000000095
5263,-771.1504136437932,173.1742102,9.164242556,-2.000000095
5266,-384.1492055445129,175.0000013,9.999999776,-1.5
5267,-1.97685435716302,174.1071429,9.999999776,-1.0
5268,-769.9572623952893,173.9442918,8.198559256,-2.000000095
5270,-768.5582949332227,174.877227,9.034316701,-2.000000095
5273,-792.0100021822063,153.0406407,1.314052001,-2.000000095
5275,-397.19693654940556,153.5714297,0.0,-1.5
5276,-3.6051849709981068,154.4642857,0.0,-1.0
5277,-771.2610860391378,155.1969076,1.061619817,-2.000000095
5278,-387.0022525521766,155.357144,0.0,-1.5
5280,-779.1587295517216,153.7732602,2.375671818,-2.000000095
5283,-765.2916764659001,155.1356483,2.99705996,-2.000000095
5285,-749.0288292908225,154.39048,3.885739949,-2.000000095
5288,-824.2248088265385,148.3014997,9.39304232,-2.000000095
5291,-410.37336229333425,148.2142868,9.999999776,-1.5
5292,-13.143153492004586,147.3214286,9.999999776,-1.0
5293,-766.2737565812118,146.4459095,9.109351386,-2.000000095
5294,-385.99641007288136,146.4285725,9.999999776,-1.5
5296,-794.4464064560414,147.4259785,8.502393706,-2.000000095
5299,-842.701235813058,148.6483717,8.402354783,-2.000000095
5301,-768.9909057299964,146.9767049,7.7953077,-2.000000095
5303,-11.465093536318868,147.3214286,0.0,-1.0
5304,-836.667445318504,148.5611599,0.9906874568,-2.000000095
5305,-408.7688241485581,148.2142868,0.0,-1.5
5307,-698.1049495791194,195.5357159,5.999999677,-2.000000095
5310,-693.7236645720798,196.4285735,6.999999964,-2.000000095
5313,-698.2328641160098,195.5357163,7.999999773,-2.000000095
5316,-702.6110081442591,194.6428587,6.999999486,-2.000000095
5319,-711.0782657795902,192.8571424,6.999998246,-2.000000095
5322,-706.7878998930776,193.7500004,5.999998761,-2.000000095
5325,-706.9041128679946,193.7500007,7.999998971,-2.000000095
5327,-749.147547901332,183.0171975,5.989410115,-2.000000095
5330,-751.9107515968049,182.1182216,4.984565598,-2.000000095
5333,-749.1402791715814,183.0198946,3.988796053,-2.000000095
5336,-746.3764123061092,183.9188705,4.99364057,-2.000000095
5339,-740.3090863570869,185.7116905,4.998246259,-2.000000095
5341,-743.3457910580875,184.8144396,5.99573718,-2.000000095
5344,-743.3405882571296,184.8161214,3.996149649,-2.000000095
5346,-382.53952936382683,176.7857156,9.999999776,-1.5
5347,-2.2409657705066026,175.8928571,9.999999776,-1.0
5348,-767.1145551383428,175.6921323,8.032519133,-2.000000095
5350,-765.2436658289053,176.707765,8.998202433,-2.000000095
5353,-388.2655320484943,164.2857155,0.0,-1.5
5354,-1.2641472418987518,165.1785714,0.0,-1.0
5355,-776.5656169145859,165.2364507,2.012139582,-2.000000095
5357,-776.5480543386536,164.3045428,1.003892793,-2.000000095
5360,-387.95200384261716,162.5000012,0.0,-1.5
5361,-1.311211131160511,163.3928571,0.0,-1.0
5362,-776.2646140080042,163.4176943,2.002510432,-2.000000095
5364,-775.9365064781753,162.506011,0.9986176391,-2.000000095
5367,-845.2847510936415,151.438851,0.9906905838,-2.000000095
5369,-414.05186405813777,151.7857154,0.0,-1.5
5370,-4.532353262505603,152.6785714,0.0,-1.0
5371,-860.8816088670087,149.9846417,9.453505433,-2.000000095
5374,-428.8489148203721,150.0000011,9.999999776,-1.5
5375,-9.212680322979084,149.1071429,9.999999776,-1.0
5376,-846.0234455122506,149.1789963,8.846547754,-2.000000095
5378,-873.5373564743247,149.9846443,8.453505364,-2.000000095
5380,-8.561191783622327,149.1071429,0.0,-1.0
5381,-867.5489860124225,150.0000048,0.999999953,-2.000000095
5382,-427.40075592003757,150.0000011,0.0,-1.5
5384,-591.9813941594012,119.6428589,7.0,-2.000000095
5387,-598.4319158498903,120.5357161,6.0,-2.000000095
5390,-605.018332316188,121.4285732,7.0,-2.000000095
5393,-598.5823933835522,120.5357161,8.0,-2.000000095
5396,-302.63304205554795,121.4285723,9.999999776,-1.5
5397,-10.83067638775351,120.5357143,9.999999776,-1.0
5398,-592.0433952358425,119.6428589,9.0,-2.000000095
5399,-296.12267517613134,119.642858,9.999999776,-1.5
5401,-605.0811409476224,121.4285732,9.0,-2.000000095
5403,-722.8433330770845,190.1784512,5.999920178,-2.000000095
5406,-726.6303997854333,189.2855747,4.999905811,-2.000000095
5409,-722.8430273912281,190.1785254,3.9999667,-2.000000095
5411,-719.0542811528958,191.0714019,4.999981066,-2.000000095
5414,-711.0203689554419,192.8571437,4.999998927,-2.000000095
5417,-715.0383664724977,191.9642604,5.999982061,-2.000000095
5419,-715.0382646715012,191.9642852,3.999997933,-2.000000095
5421,-749.2573322257617,183.0248058,7.994381509,-2.000000095
5424,-751.9648310976811,182.1221158,6.98884719,-2.000000095
5427,-746.4392701194514,183.9198874,6.994944434,-2.000000095
5429,-740.3743715831323,185.7117992,6.998411642,-2.000000095
5431,-743.4688882927021,184.8172471,7.997618897,-2.000000095
5434,-767.117794379501,175.61632,3.825004734,-2.000000095
5437,-768.679141909098,174.7648456,2.806251335,-2.000000095
5440,-766.9051740798398,175.7779211,1.881984172,-2.000000095
5443,-765.3437386551273,176.6293955,2.90073757,-2.000000095
5446,-761.4172470498339,178.4861351,2.942575194,-2.000000095
5449,-763.4216615273405,177.5164196,3.909793224,-2.000000095
5452,-763.339570991353,177.5991111,1.93351954,-2.000000095
5454,-776.3101953187218,163.4309426,6.006436556,-2.000000095
5457,-776.0517632529447,162.5203206,4.99316016,-2.000000095
5460,-776.3143984590529,163.4336691,4.005621566,-2.000000095
5463,-776.5728111888548,164.3442911,5.018897963,-2.000000095
5466,-776.5402506152986,165.264758,6.038648183,-2.000000095
5468,-776.5210269983447,165.2776744,4.028989732,-2.000000095
5470,-387.34189282137436,160.7142869,0.0,-1.5
5471,-1.3514799592357458,161.6071429,0.0,-1.0
5472,-775.3586186255542,161.6094656,1.991578809,-2.000000095
5474,-774.7180858376099,160.7105998,0.9929611704,-2.000000095
5477,-386.474505460648,158.9285726,0.0,-1.5
5478,-1.3742256660786374,159.8214286,0.0,-1.0
5479,-773.8477694110234,159.8004362,1.982239121,-2.000000095
5481,-772.948109370918,158.9112674,0.9892779501,-2.000000095
5484,-746.6446135844286,154.6464998,5.281024389,-2.000000095
5486,-763.894286850373,155.0754835,6.574935275,-2.000000095
5489,-753.3516367878998,154.2021505,6.84361049,-2.000000095
5492,-781.2164145669578,153.9824813,8.01938554,-2.000000095
5494,-1.5196076759299855,150.8928571,9.999999776,-1.0
5495,-852.3839652661386,150.7290064,8.875546552,-2.000000095
5497,-730.8487483037011,142.971289,0.9691270238,-2.000000095
5500,-365.42339800785663,142.8571439,0.0,-1.5
5501,-9.301263855499172,143.75,0.0,-1.0
5502,-735.627402132045,144.0601978,2.005688022,-2.000000095
5504,-730.5108712979844,143.1542215,2.8445953,-2.000000095
5507,-731.3450704869665,144.0722017,3.73854169,-2.000000095
5509,-718.8162342166419,145.4882935,5.094334212,-2.000000095
5511,-729.301098005183,144.9489882,4.457407809,-2.000000095
5514,-598.5824017663863,120.5357161,2.0,-2.000000095
5517,-605.0183396482824,121.4285732,3.0,-2.000000095
5520,-598.431912210232,120.5357161,4.0,-2.000000095
5523,-591.981391581872,119.6428589,3.0,-2.000000095
5526,-585.3039789375025,118.7500018,2.0,-2.000000095
5529,-585.1503876713323,118.7500018,4.0,-2.000000095
5531,-578.4570701964014,117.8571446,3.0,-2.000000095
5534,-700.4927078754118,136.680944,3.983616837,-2.000000095
5537,-705.4008373522234,137.6075629,4.985845045,-2.000000095
5540,-700.515176432301,136.6874589,5.990165458,-2.000000095
5543,-695.5988074292898,135.76084,4.98793725,-2.000000095
5546,-685.3476607075726,133.9446547,4.992899947,-2.000000095
5549,-690.4802370882785,134.853294,3.989806523,-2.000000095
5552,-690.4744151570628,134.8522007,5.991030674,-2.000000095
5554,-366.95418116825294,187.5000014,9.999999776,-1.5
5555,-4.332569004234342,186.6071429,9.999999776,-1.0
5556,-740.4520460731088,185.7133033,8.999391,-2.000000095
5557,-370.2440292660043,185.7142871,9.999999776,-1.5
5559,-737.1456138597937,186.6058306,7.999184672,-2.000000095
5561,-733.8659342770753,187.4996729,8.999793672,-2.000000095
5564,-363.40818904717673,189.2857157,9.999999776,-1.5
5565,-4.666217986330967,188.3928571,9.999999776,-1.0
5566,-730.3037590823944,188.3924833,7.999765933,-2.000000095
5568,-726.7684148068581,189.2856703,8.999972262,-2.000000095
5571,-359.61970795503316,191.07143,0.0,-1.5
5572,-5.310889475168011,191.9642857,0.0,-1.0
5573,-711.1479142043491,192.8571449,0.9999994693,-2.000000095
5574,-355.6030362100378,192.8571443,0.0,-1.5
5576,-715.1563466773669,191.964275,1.99999033,-2.000000095
5579,-719.1866034806809,191.0714186,0.9999908611,-2.000000095
5582,-4.993383095616445,190.1785714,0.0,-1.0
5583,-722.9651853872313,190.1785143,1.999956767,-2.000000095
5585,-768.9583972044895,174.5041548,7.009138515,-2.000000095
5588,-771.6083828776909,173.0854504,7.648275568,-2.000000095
5590,-770.6095053308122,173.6453134,6.458854827,-2.000000095
5593,-770.8674437027371,173.2920514,5.476493768,-2.000000095
5595,-772.2137300880445,172.3795421,6.797067681,-2.000000095
5597,-772.7885215706045,171.6200279,7.452543199,-2.000000095
5599,-761.4497410971792,178.4629459,6.968740347,-2.000000095
5602,-763.4414877375183,177.5604019,7.989518898,-2.000000095
5605,-765.5120691335607,176.5522867,6.970978321,-2.000000095
5607,-763.520497945544,177.4548306,5.95019977,-2.000000095
5610,-761.4208398679425,178.4474429,4.944411908,-2.000000095
5612,-765.5211538369231,176.5238073,4.915581086,-2.000000095
5614,-384.17748762076405,175.0000013,0.0,-1.5
5615,-2.281722063397314,175.8928571,0.0,-1.0
5616,-765.1782260789423,176.7358269,0.9579323725,-2.000000095
5617,-382.55058009210063,176.7857156,0.0,-1.5
5619,-768.4534985733096,174.934954,0.9240517993,-2.000000095
5621,-1.9889186656368678,174.1071429,0.0,-1.0
5622,-769.9269779453949,174.0003717,1.784510185,-2.000000095
5624,-776.2631835492648,163.4131399,8.00476547,-2.000000095
5627,-776.0077436403622,162.5145734,6.993654968,-2.000000095
5630,-776.5655627797153,164.3295091,7.017547059,-2.000000095
5632,-776.5377912617174,166.1598824,7.048363687,-2.000000095
5634,-776.5631601527837,165.2246335,8.027262563,-2.000000095
5637,-774.0040064052389,159.799591,3.951754883,-2.000000095
5640,-773.0184013282307,158.8928829,2.957083741,-2.000000095
5643,-774.8334104926957,160.7071444,2.976910263,-2.000000095
5645,-776.0098890736695,162.5165754,2.995532463,-2.000000095
5647,-775.4847139240696,161.6142542,3.980863916,-2.000000095
5649,-2.2033704728451724,150.8928571,0.0,-1.0
5650,-772.4641147411999,155.1075563,8.793910657,-2.000000095
5652,-387.90408641905697,155.357144,9.999999776,-1.5
5653,-3.6855620931731705,154.4642857,9.999999776,-1.0
5654,-746.7881902931451,145.9787653,7.401569672,-2.000000095
5656,-723.2322059556167,145.9739775,6.341924588,-2.000000095
5659,-728.1572218681479,144.2362525,5.32471425,-2.000000095
5661,-730.196194757998,143.359466,4.605848132,-2.000000095
5664,-519.6129869631152,110.7142873,2.999999999,-2.000000095
5667,-527.4190400892693,111.6071445,1.999999999,-2.000000095
5670,-535.0329118625637,112.5000017,2.999999999,-2.000000095
5673,-527.249066764093,111.6071445,3.999999999,-2.000000095
5676,-519.528798655007,110.7142873,4.999999998,-2.000000095
5679,-534.9506135618573,112.5000017,4.999999999,-2.000000095
5681,-527.2490705824777,111.6071445,5.999999999,-2.000000095
5684,-289.36921998108016,117.8571437,9.999999776,-1.5
5685,-11.528287605452226,116.9642857,9.999999776,-1.0
5686,-564.5154714405486,116.0714303,9.0,-2.000000095
5687,-282.3775231367111,116.0714294,9.999999776,-1.5
5689,-571.5431695917526,116.9642875,8.0,-2.000000095
5692,-578.5183441201914,117.8571446,9.0,-2.000000095
5695,-11.18268560864207,118.75,9.999999776,-1.0
5696,-585.3039756865522,118.7500018,8.0,-2.000000095
5698,-320.6661257147256,126.7857152,9.999999776,-1.5
5699,-9.72714646708884,125.8928571,9.999999776,-1.0
5700,-629.6637636557543,125.0000021,8.999999986,-2.000000095
5701,-314.90906442334733,125.0000009,9.999999776,-1.5
5703,-635.4414575618198,125.8928744,7.999989424,-2.000000095
5706,-641.1928100359662,126.7857313,8.999989438,-2.000000095
5709,-326.1498937499215,128.5714295,9.999999776,-1.5
5710,-9.347075045652982,127.6785714,9.999999776,-1.0
5711,-646.6958039381176,127.6786316,7.999961226,-2.000000095
5713,-652.1749041803984,128.5714736,8.999971788,-2.000000095
5716,-365.3577620725228,142.8571439,9.999999776,-1.5
5717,-8.308568756402332,141.9642857,9.999999776,-1.0
5718,-722.2724738619479,141.1704324,9.066124099,-2.000000095
5719,-360.8927543590524,141.0714296,9.999999776,-1.5
5721,-726.5755568549909,142.0760127,8.264263851,-2.000000095
5724,-730.4180413131905,142.8698681,9.198139752,-2.000000095
5727,-371.5056851994225,144.6428582,9.999999776,-1.5
5728,-9.359896713683655,143.75,9.999999776,-1.0
5729,-734.886361913758,143.6989064,8.374732325,-2.000000095
5731,-741.1631297889737,144.5790404,9.176592573,-2.000000095
5734,-351.37211522398445,194.6428586,0.0,-1.5
5735,-5.912753622950968,195.5357143,0.0,-1.0
5736,-693.8088402771527,196.428574,0.9999999907,-2.000000095
5737,-346.94192004652774,196.4285729,0.0,-1.5
5739,-698.2328613135924,195.5357165,1.999999845,-2.000000095
5742,-702.6802148378456,194.6428597,0.9999998544,-2.000000095
5745,-5.610338901878702,193.75,0.0,-1.0
5746,-706.9041261592217,193.7500017,1.999999324,-2.000000095
5748,-722.9651643982663,190.1785087,7.999960872,-2.000000095
5751,-726.6924202248356,189.2855737,6.999909442,-2.000000095
5753,-719.1140803639908,191.0713862,6.999971607,-2.000000095
5755,-715.1563397847916,191.9642682,7.999987792,-2.000000095
5757,-719.1139653461901,191.0714156,2.999988931,-2.000000095
5759,-711.0782859031315,192.8571446,2.999999333,-2.000000095
5761,-378.4709892257316,180.3571442,0.0,-1.5
5762,-3.2746427515956107,181.25,0.0,-1.0
5763,-752.0099937594536,182.1355634,0.9943772051,-2.000000095
5764,-376.0081131525571,182.1428585,0.0,-1.5
5766,-754.5031412550127,181.2265345,1.982597804,-2.000000095
5769,-756.9613106917394,180.3409737,0.9882205986,-2.000000095
5772,-380.64954797535853,178.5714299,0.0,-1.5
5773,-2.9254184066137165,179.4642857,0.0,-1.0
5774,-759.2053614794931,179.4185436,1.963807766,-2.000000095
5776,-761.3574089012234,178.5418583,0.9755871675,-2.000000095
5778,-767.3560735497013,175.3643092,5.947597703,-2.000000095
5780,-761.3898166171621,178.531211,8.991316465,-2.000000095
5782,-380.6568679886125,178.5714299,9.999999776,-1.5
5783,-2.6145116626829243,177.6785714,9.999999776,-1.0
5784,-769.8112225114212,173.7973479,3.571468642,-2.000000095
5786,-2.6049423088057377,177.6785714,0.0,-1.0
5787,-387.33310854940794,160.7142869,9.999999776,-1.5
5788,-1.3550406476697001,159.8214286,9.999999776,-1.0
5789,-772.9624846486689,158.9035567,8.962057108,-2.000000095
5790,-386.509582818957,158.9285726,9.999999776,-1.5
5792,-773.831720370408,159.7906626,7.946561266,-2.000000095
5795,-774.7140811350966,160.7085369,8.984504157,-2.000000095
5798,-387.9519925877855,162.5000012,9.999999776,-1.5
5799,-1.3512642226159626,161.6071429,9.999999776,-1.0
5800,-775.3625501339664,161.6062112,7.981913789,-2.000000095
5802,-775.9355903424726,162.5048196,8.997409631,-2.000000095
5804,-776.5690535494041,164.334788,3.012599535,-2.000000095
5806,-771.0577041003926,157.0641374,8.913479056,-2.000000095
5809,-385.742080246152,157.1428583,9.999999776,-1.5
5810,-1.874680356838057,156.25,9.999999776,-1.0
5811,-769.880293000688,155.9216914,7.707389714,-2.000000095
5813,-764.2516364542433,156.175951,5.679464423,-2.000000095
5815,-770.2421528203776,157.0221588,6.811918862,-2.000000095
5818,-732.6483335636952,144.7938669,6.722229748,-2.000000095
5820,-731.4634954723776,143.7946852,6.160391317,-2.000000095
5823,-729.3487270437212,145.2354342,5.886552681,-2.000000095
5825,-557.3072560969475,115.1785731,2.0,-2.000000095
5828,-564.4547313718524,116.0714303,3.0,-2.000000095
5831,-557.1459060631876,115.1785731,4.0,-2.000000095
5834,-549.9796010697837,114.285716,3.0,-2.000000095
5837,-542.5993538169195,113.3928588,2.0,-2.000000095
5839,-542.4336157074038,113.3928588,4.0,-2.000000095
5841,-275.1501499503848,114.2857151,9.999999776,-1.5
5842,-12.208754887126087,113.3928571,9.999999776,-1.0
5843,-535.0921493198882,112.5000017,9.0,-2.000000095
5844,-267.6876149661195,112.5000008,9.999999776,-1.5
5846,-542.5993469228509,113.3928588,8.0,-2.000000095
5849,-550.0397603707197,114.285716,9.0,-2.000000095
5852,-11.869649594960269,115.1785714,9.999999776,-1.0
5853,-557.3072585319208,115.1785731,8.0,-2.000000095
5855,-585.1503913641149,118.7500018,6.0,-2.000000095
5858,-578.4570680557612,117.8571446,7.0,-2.000000095
5860,-564.4547442304743,116.0714303,7.0,-2.000000095
5862,-571.3859594258215,116.9642875,6.0,-2.000000095
5865,-736.0393159841617,144.304335,7.606604035,-2.000000095
5867,-730.2877335970113,142.8907868,7.761809759,-2.000000095
5869,-731.4411615683421,143.4962155,6.993681469,-2.000000095
5872,-727.4411735745773,142.6084146,5.793238663,-2.000000095
5875,-727.4158546273038,142.3099449,6.626528814,-2.000000095
5877,-723.6979021551294,141.4951708,7.128982906,-2.000000095
5879,-7.657311968419652,140.1785714,9.999999776,-1.0
5880,-713.8178671327769,139.3477362,9.01280775,-2.000000095
5881,-356.75146334662253,139.2857153,9.999999776,-1.5
5883,-718.558929930366,140.3395951,8.078931849,-2.000000095
5886,-688.9852110073236,197.3214301,5.999999942,-2.000000095
5889,-693.6541228270667,196.4285733,4.999999963,-2.000000095
5891,-688.985199053473,197.3214301,3.999999954,-2.000000095
5894,-684.3132122342679,198.2142869,4.999999933,-2.000000095
5897,-337.3948473617839,200.000003,3.999999955,-1.5
5898,-2.6622352184485982,200.000003,5.0,-1.0
5899,-679.5584000196944,199.1071434,5.999999895,-2.000000095
5900,-337.39485503654396,200.000003,5.999999933,-1.5
5902,-679.5583821840216,199.1071434,3.999999927,-2.000000095
5904,-730.1784792735699,188.3921828,5.999556478,-2.000000095
5907,-733.788165688101,187.4990924,6.999412969,-2.000000095
5909,-737.0182545104897,186.605061,5.998639939,-2.000000095
5911,-359.6197164401143,191.07143,9.999999776,-1.5
5912,-4.993363748330613,190.1785714,9.999999776,-1.0
5913,-719.1866228952467,191.0714127,8.99998861,-2.000000095
5915,-711.1478879380122,192.8571441,8.999999182,-2.000000095
5917,-355.6030268638236,192.8571443,9.999999776,-1.5
5918,-5.310877486990857,191.9642857,9.999999776,-1.0
5919,-378.4726024453928,180.3571442,9.999999776,-1.5
5920,-2.9200224298000648,179.4642857,9.999999776,-1.0
5921,-759.2386937089201,179.4041434,7.984792682,-2.000000095
5923,-756.9712097762138,180.3372207,8.993476216,-2.000000095
5926,-376.0106163235827,182.1428585,9.999999776,-1.5
5927,-3.2614067589506335,181.25,9.999999776,-1.0
5928,-754.5109135322054,181.2223657,7.989629828,-2.000000095
5930,-752.0121022860807,182.1351477,8.996153612,-2.000000095
5932,-373.26410620340545,183.9285728,0.0,-1.5
5933,-3.9853516474123416,184.8214286,0.0,-1.0
5934,-743.4686324992608,184.817637,1.997132901,-2.000000095
5936,-746.5049661292312,183.9255128,0.9976868278,-2.000000095
5939,-3.6305740785726943,183.0357143,0.0,-1.0
5940,-749.2580792280279,183.0253592,1.992064033,-2.000000095
5942,-768.9524763876564,174.4568219,4.85702135,-2.000000095
5944,-775.4908926686046,161.6120647,5.975210058,-2.000000095
5947,-774.8456571712054,160.7037025,6.963468879,-2.000000095
5949,-772.979505469614,158.8836722,6.913217411,-2.000000095
5951,-773.9933810752602,159.7967122,5.930125025,-2.000000095
5954,-388.2644660141326,164.2857155,9.999999776,-1.5
5955,-1.312872664602152,163.3928571,9.999999776,-1.0
5956,-776.546460011753,164.3011798,9.007355839,-2.000000095
5958,-776.5600094150755,166.1020276,9.019906724,-2.000000095
5960,-388.27598967271535,166.0714298,9.999999776,-1.5
5961,-1.269277000518655,165.1785714,9.999999776,-1.0
5962,-765.8356130482284,156.1447298,3.885843709,-2.000000095
5965,-769.5543921217013,156.0353342,2.061548342,-2.000000095
5967,-770.0990260611053,157.0444157,2.950332091,-2.000000095
5970,-771.3480345321003,157.9733189,3.918209357,-2.000000095
5972,-771.7693228007041,157.9639797,1.989206475,-2.000000095
5974,-760.3578023849585,155.2638131,4.71646476,-2.000000095
5976,-750.134178767426,145.4892334,8.285943959,-2.000000095
5978,-11.150895799341646,145.5357143,9.999999776,-1.0
5979,-542.4336251014583,113.3928588,6.0,-2.000000095
5982,-549.8993732120188,114.285716,5.0,-2.000000095
5984,-564.3765659254151,116.0714303,5.0,-2.000000095
5986,-557.1459153475441,115.1785731,6.0,-2.000000095
5988,-289.369242490514,117.8571437,0.0,-1.5
5989,-11.182678527795488,118.75,0.0,-1.0
5990,-592.0433985129013,119.6428589,1.0,-2.000000095
5991,-296.12267783275917,119.642858,0.0,-1.5
5993,-578.5183671739434,117.8571446,1.0,-2.000000095
5995,-564.5154740253997,116.0714303,1.0,-2.000000095
5997,-282.3775350385675,116.0714294,0.0,-1.5
5998,-11.528280991010398,116.9642857,0.0,-1.0
5999,-571.5431629367504,116.9642875,2.0,-2.000000095
6001,-571.3859553580288,116.9642875,4.0,-2.000000095
6003,-578.3807448590304,117.8571446,5.0,-2.000000095
6005,-623.5043656518202,124.1071474,3.999997564,-2.000000095
6008,-629.5302037768146,125.000004,4.999998108,-2.000000095
6011,-623.504341051905,124.1071448,5.999999994,-2.000000095
6014,-617.4828381793939,123.2142882,4.99999945,-2.000000095
6017,-604.9449088648706,121.4285732,5.0,-2.000000095
6019,-611.2195030892001,122.321431,3.99999945,-2.000000095
6021,-611.219497260913,122.3214304,6.0,-2.000000095
6023,-337.397510722474,132.1428581,9.999999776,-1.5
6024,-8.59352387747267,131.25,9.999999776,-1.0
6025,-663.4238317741775,130.3575997,8.999754025,-2.000000095
6026,-331.78136610126444,130.3571438,9.999999776,-1.5
6028,-669.0781070491831,131.2524831,7.998983087,-2.000000095
6031,-674.6836622673256,132.1448853,8.999229062,-2.000000095
6034,-342.7061800451221,133.9285724,9.999999776,-1.5
6035,-8.2423417572573,133.0357143,9.999999776,-1.0
6036,-680.0491256463731,133.0424758,7.997788586,-2.000000095
6038,-685.3342378579083,133.9333067,8.998559523,-2.000000095
6041,-705.2755607433506,137.5902851,6.997447156,-2.000000095
6044,-710.2358720837287,138.5808897,6.001450522,-2.000000095
6046,-714.6391678192471,139.478502,7.01838335,-2.000000095
6049,-709.6878164087979,138.4878973,8.014379985,-2.000000095
6051,-7.602764529271328,138.3928571,9.999999776,-1.0
6052,-704.9018903417167,137.5330203,9.001572235,-2.000000095
6053,-352.39219464800885,137.500001,9.999999776,-1.5
6055,-719.7871805858248,140.6340777,6.068434408,-2.000000095
6057,-689.1733338890682,197.3214305,7.999999948,-2.000000095
6060,-684.431242106953,198.2142871,6.999999926,-2.000000095
6062,-2.5905162707897174,200.000003,7.0,-1.0
6063,-679.7601337280157,199.1071437,7.999999875,-2.000000095
6064,-337.4773312535919,200.000003,7.999999911,-1.5
6066,-342.36868318535386,198.2142872,0.0,-1.5
6067,-6.340682780872023,199.1071429,0.0,-1.000000024
6068,-4.467466612398731,200.000003,1.0,-1.000000024
6069,-679.7601525150428,199.1071437,1.999999963,-2.000000095
6070,-337.477345264322,200.000003,1.999999978,-1.5
6072,-684.612924696702,198.214288,0.9999999849,-2.000000095
6075,-6.154892333622198,197.3214286,0.0,-1.0
6076,-689.173339826764,197.3214305,1.999999976,-2.000000095
6078,-733.724280193749,187.4990304,4.999344991,-2.000000095
6080,-373.26530527276134,183.9285728,9.999999776,-1.5
6081,-3.626130268285931,183.0357143,9.999999776,-1.0
6082,-746.5058678266223,183.9253751,8.998227897,-2.000000095
6084,-3.983128286568951,184.8214286,9.999999776,-1.0
6085,-759.1669353235029,179.3807475,3.949906049,-2.000000095
6088,-756.95469435138,180.313156,2.971138621,-2.000000095
6090,-751.9618656677246,182.123957,2.986249225,-2.000000095
6092,-754.4139650292366,181.2105784,3.974790042,-2.000000095
6094,-776.2476861724087,167.0459326,8.058726553,-2.000000095
6097,-775.9014216779258,168.0174923,7.092878893,-2.000000095
6099,-775.3535335255549,168.8680274,8.115385826,-2.000000095
6102,-774.6582563830689,169.8838401,7.195739929,-2.000000095
6104,-774.9238434606987,160.7059984,4.962913814,-2.000000095
6106,-773.073502417569,158.8903049,4.918966094,-2.000000095
6108,-385.83944817101553,157.1428583,0.0,-1.5
6109,-1.3248774195763502,158.0357143,0.0,-1.0
6110,-771.1376189709082,157.088429,0.9999285245,-2.000000095
6112,-1.8548057388301606,156.25,0.0,-1.0
6113,-1.325867246237756,158.0357143,9.999999776,-1.0
6114,-771.7662113472607,157.9319774,7.875536165,-2.000000095
6116,-771.4554074813689,157.9738537,5.849600109,-2.000000095
