NodeID,Time_of_SVM_Max,X,Y,Z
5484,0.01885,154.6464998,5.281024389,-2.000000095
5486,0.01885,155.0754835,6.574935275,-2.000000095
5489,0.01885,154.2021505,6.84361049,-2.000000095
5492,0.01885,153.9824813,8.01938554,-2.000000095
5494,0.01963,150.8928571,9.999999776,-1.0
5495,0.01885,150.7290064,8.875546552,-2.000000095
5497,0.01885,142.971289,0.9691270238,-2.000000095
5500,0.01885,142.8571439,0.0,-1.5
5501,0.01811,143.75,0.0,-1.0
5502,0.01885,144.0601978,2.005688022,-2.000000095
5504,0.01885,143.1542215,2.8445953,-2.000000095
5507,0.01885,144.0722017,3.73854169,-2.000000095
5509,0.01885,145.4882935,5.094334212,-2.000000095
5511,0.01885,144.9489882,4.457407809,-2.000000095
5514,0.01886,120.5357161,2.0,-2.000000095
5517,0.01886,121.4285732,3.0,-2.000000095
5520,0.01886,120.5357161,4.0,-2.000000095
5523,0.01729,119.6428589,3.0,-2.000000095
5526,0.01729,118.7500018,2.0,-2.000000095
5529,0.01729,118.7500018,4.0,-2.000000095
5531,0.01729,117.8571446,3.0,-2.000000095
5534,0.01885,136.680944,3.983616837,-2.000000095
5537,0.01885,137.6075629,4.985845045,-2.000000095
5540,0.01885,136.6874589,5.990165458,-2.000000095
5543,0.01885,135.76084,4.98793725,-2.000000095
5546,0.01885,133.9446547,4.992899947,-2.000000095
5549,0.01885,134.853294,3.989806523,-2.000000095
5552,0.01885,134.8522007,5.991030674,-2.000000095
5554,0.01087,187.5000014,9.999999776,-1.5
5555,0.01649,186.6071429,9.999999776,-1.0
5556,0.01886,185.7133033,8.999391,-2.000000095
5557,0.01886,185.7142871,9.999999776,-1.5
5559,0.01087,186.6058306,7.999184672,-2.000000095
5561,0.01085,187.4996729,8.999793672,-2.000000095
5564,0.00122,189.2857157,9.999999776,-1.5
5565,0.01649,188.3928571,9.999999776,-1.0
5566,0.01083,188.3924833,7.999765933,-2.000000095
5568,0.00122,189.2856703,8.999972262,-2.000000095
5571,0.01963,191.07143,0.0,-1.5
5572,0.01648,191.9642857,0.0,-1.0
5573,0.01963,192.8571449,0.9999994693,-2.000000095
5574,0.01963,192.8571443,0.0,-1.5
5576,0.01963,191.964275,1.99999033,-2.000000095
5579,0.0012,191.0714186,0.9999908611,-2.000000095
5582,0.01649,190.1785714,0.0,-1.0
5583,0.00121,190.1785143,1.999956767,-2.000000095
5585,0.01885,174.5041548,7.009138515,-2.000000095
5588,0.01885,173.0854504,7.648275568,-2.000000095
5590,0.01885,173.6453134,6.458854827,-2.000000095
5593,0.01885,173.2920514,5.476493768,-2.000000095
5595,0.01885,172.3795421,6.797067681,-2.000000095
5597,0.01885,171.6200279,7.452543199,-2.000000095
5599,0.01886,178.4629459,6.968740347,-2.000000095
5602,0.01886,177.5604019,7.989518898,-2.000000095
5605,0.01886,176.5522867,6.970978321,-2.000000095
5607,0.01886,177.4548306,5.95019977,-2.000000095
5610,0.01886,178.4474429,4.944411908,-2.000000095
5612,0.01886,176.5238073,4.915581086,-2.000000095
5614,0.01885,175.0000013,0.0,-1.5
5615,0.01964,175.8928571,0.0,-1.0
5616,0.01886,176.7358269,0.9579323725,-2.000000095
5617,0.01886,176.7857156,0.0,-1.5
5619,0.01885,174.934954,0.9240517993,-2.000000095
5621,0.01964,174.1071429,0.0,-1.0
5622,0.01885,174.0003717,1.784510185,-2.000000095
5624,0.01885,163.4131399,8.00476547,-2.000000095
5627,0.01885,162.5145734,6.993654968,-2.000000095
5630,0.01885,164.3295091,7.017547059,-2.000000095
5632,0.01885,166.1598824,7.048363687,-2.000000095
5634,0.01885,165.2246335,8.027262563,-2.000000095
5637,0.01885,159.799591,3.951754883,-2.000000095
5640,0.01885,158.8928829,2.957083741,-2.000000095
5643,0.01885,160.7071444,2.976910263,-2.000000095
5645,0.01885,162.5165754,2.995532463,-2.000000095
5647,0.01885,161.6142542,3.980863916,-2.000000095
5649,0.01963,150.8928571,0.0,-1.0
5650,0.01885,155.1075563,8.793910657,-2.000000095
5652,0.01885,155.357144,9.999999776,-1.5
5653,0.01963,154.4642857,9.999999776,-1.0
5654,0.01885,145.9787653,7.401569672,-2.000000095
5656,0.01885,145.9739775,6.341924588,-2.000000095
5659,0.01885,144.2362525,5.32471425,-2.000000095
5661,0.01885,143.359466,4.605848132,-2.000000095
5664,0.01729,110.7142873,2.999999999,-2.000000095
5667,0.01729,111.6071445,1.999999999,-2.000000095
5670,0.01729,112.5000017,2.999999999,-2.000000095
5673,0.01729,111.6071445,3.999999999,-2.000000095
5676,0.01729,110.7142873,4.999999998,-2.000000095
5679,0.01729,112.5000017,4.999999999,-2.000000095
5681,0.01729,111.6071445,5.999999999,-2.000000095
5684,0.01729,117.8571437,9.999999776,-1.5
5685,0.01807,116.9642857,9.999999776,-1.0
5686,0.01729,116.0714303,9.0,-2.000000095
5687,0.01729,116.0714294,9.999999776,-1.5
5689,0.01729,116.9642875,8.0,-2.000000095
5692,0.01729,117.8571446,9.0,-2.000000095
5695,0.01807,118.75,9.999999776,-1.0
5696,0.01729,118.7500018,8.0,-2.000000095
5698,0.01885,126.7857152,9.999999776,-1.5
5699,0.01808,125.8928571,9.999999776,-1.0
5700,0.01886,125.0000021,8.999999986,-2.000000095
5701,0.01886,125.0000009,9.999999776,-1.5
5703,0.01886,125.8928744,7.999989424,-2.000000095
5706,0.01885,126.7857313,8.999989438,-2.000000095
5709,0.01885,128.5714295,9.999999776,-1.5
5710,0.01808,127.6785714,9.999999776,-1.0
5711,0.01885,127.6786316,7.999961226,-2.000000095
5713,0.01885,128.5714736,8.999971788,-2.000000095
5716,0.01885,142.8571439,9.999999776,-1.5
5717,0.01811,141.9642857,9.999999776,-1.0
5718,0.01885,141.1704324,9.066124099,-2.000000095
5719,0.01885,141.0714296,9.999999776,-1.5
5721,0.01885,142.0760127,8.264263851,-2.000000095
5724,0.01885,142.8698681,9.198139752,-2.000000095
5727,0.01885,144.6428582,9.999999776,-1.5
5728,0.01811,143.75,9.999999776,-1.0
5729,0.01885,143.6989064,8.374732325,-2.000000095
5731,0.01885,144.5790404,9.176592573,-2.000000095
5734,0.01964,194.6428586,0.0,-1.5
5735,0.01885,195.5357143,0.0,-1.0
5736,0.01964,196.428574,0.9999999907,-2.000000095
5737,0.01964,196.4285729,0.0,-1.5
5739,0.01964,195.5357165,1.999999845,-2.000000095
5742,0.01963,194.6428597,0.9999998544,-2.000000095
5745,0.01648,193.75,0.0,-1.0
5746,0.01963,193.7500017,1.999999324,-2.000000095
5748,0.00121,190.1785087,7.999960872,-2.000000095
5751,0.00122,189.2855737,6.999909442,-2.000000095
5753,0.0012,191.0713862,6.999971607,-2.000000095
5755,0.01963,191.9642682,7.999987792,-2.000000095
5757,0.0012,191.0714156,2.999988931,-2.000000095
5759,0.01963,192.8571446,2.999999333,-2.000000095
5761,0.01886,180.3571442,0.0,-1.5
5762,0.01964,181.25,0.0,-1.0
5763,0.01886,182.1355634,0.9943772051,-2.000000095
5764,0.01886,182.1428585,0.0,-1.5
5766,0.01886,181.2265345,1.982597804,-2.000000095
5769,0.01886,180.3409737,0.9882205986,-2.000000095
5772,0.01886,178.5714299,0.0,-1.5
5773,0.01964,179.4642857,0.0,-1.0
5774,0.01886,179.4185436,1.963807766,-2.000000095
5776,0.01886,178.5418583,0.9755871675,-2.000000095
5778,0.01885,175.3643092,5.947597703,-2.000000095
5780,0.01886,178.531211,8.991316465,-2.000000095
5782,0.01886,178.5714299,9.999999776,-1.5
5783,0.01964,177.6785714,9.999999776,-1.0
5784,0.01885,173.7973479,3.571468642,-2.000000095
5786,0.01964,177.6785714,0.0,-1.0
5787,0.01885,160.7142869,9.999999776,-1.5
5788,0.01964,159.8214286,9.999999776,-1.0
5789,0.01885,158.9035567,8.962057108,-2.000000095
5790,0.01885,158.9285726,9.999999776,-1.5
5792,0.01885,159.7906626,7.946561266,-2.000000095
5795,0.01885,160.7085369,8.984504157,-2.000000095
5798,0.01885,162.5000012,9.999999776,-1.5
5799,0.01964,161.6071429,9.999999776,-1.0
5800,0.01885,161.6062112,7.981913789,-2.000000095
5802,0.01885,162.5048196,8.997409631,-2.000000095
5804,0.01885,164.334788,3.012599535,-2.000000095
5806,0.01885,157.0641374,8.913479056,-2.000000095
5809,0.01885,157.1428583,9.999999776,-1.5
5810,0.01963,156.25,9.999999776,-1.0
5811,0.01885,155.9216914,7.707389714,-2.000000095
5813,0.01885,156.175951,5.679464423,-2.000000095
5815,0.01885,157.0221588,6.811918862,-2.000000095
5818,0.01885,144.7938669,6.722229748,-2.000000095
5820,0.01885,143.7946852,6.160391317,-2.000000095
5823,0.01885,145.2354342,5.886552681,-2.000000095
5825,0.01729,115.1785731,2.0,-2.000000095
5828,0.01729,116.0714303,3.0,-2.000000095
5831,0.01729,115.1785731,4.0,-2.000000095
5834,0.01729,114.285716,3.0,-2.000000095
5837,0.01729,113.3928588,2.0,-2.000000095
5839,0.01729,113.3928588,4.0,-2.000000095
5841,0.01729,114.2857151,9.999999776,-1.5
5842,0.01807,113.3928571,9.999999776,-1.0
5843,0.01729,112.5000017,9.0,-2.000000095
5844,0.01729,112.5000008,9.999999776,-1.5
5846,0.01729,113.3928588,8.0,-2.000000095
5849,0.01729,114.285716,9.0,-2.000000095
5852,0.01807,115.1785714,9.999999776,-1.0
5853,0.01729,115.1785731,8.0,-2.000000095
5855,0.01729,118.7500018,6.0,-2.000000095
5858,0.01729,117.8571446,7.0,-2.000000095
5860,0.01729,116.0714303,7.0,-2.000000095
5862,0.01729,116.9642875,6.0,-2.000000095
5865,0.01885,144.304335,7.606604035,-2.000000095
5867,0.01885,142.8907868,7.761809759,-2.000000095
5869,0.01885,143.4962155,6.993681469,-2.000000095
5872,0.01885,142.6084146,5.793238663,-2.000000095
5875,0.01885,142.3099449,6.626528814,-2.000000095
5877,0.01885,141.4951708,7.128982906,-2.000000095
5879,0.01811,140.1785714,9.999999776,-1.0
5880,0.01885,139.3477362,9.01280775,-2.000000095
5881,0.01885,139.2857153,9.999999776,-1.5
5883,0.01885,140.3395951,8.078931849,-2.000000095
5886,0.01964,197.3214301,5.999999942,-2.000000095
5889,0.01964,196.4285733,4.999999963,-2.000000095
5891,0.01964,197.3214301,3.999999954,-2.000000095
5894,0.01964,198.2142869,4.999999933,-2.000000095
5897,0.01964,200.000003,3.999999955,-1.5
5898,0.01885,200.000003,5.0,-1.0
5899,0.01964,199.1071434,5.999999895,-2.000000095
5900,0.01964,200.000003,5.999999933,-1.5
5902,0.01964,199.1071434,3.999999927,-2.000000095
5904,0.00123,188.3921828,5.999556478,-2.000000095
5907,0.01085,187.4990924,6.999412969,-2.000000095
5909,0.01087,186.605061,5.998639939,-2.000000095
5911,0.01963,191.07143,9.999999776,-1.5
5912,0.01649,190.1785714,9.999999776,-1.0
5913,0.0012,191.0714127,8.99998861,-2.000000095
5915,0.01963,192.8571441,8.999999182,-2.000000095
5917,0.01963,192.8571443,9.999999776,-1.5
5918,0.01648,191.9642857,9.999999776,-1.0
5919,0.01886,180.3571442,9.999999776,-1.5
5920,0.01964,179.4642857,9.999999776,-1.0
5921,0.01886,179.4041434,7.984792682,-2.000000095
5923,0.01886,180.3372207,8.993476216,-2.000000095
5926,0.01886,182.1428585,9.999999776,-1.5
5927,0.01964,181.25,9.999999776,-1.0
5928,0.01886,181.2223657,7.989629828,-2.000000095
5930,0.01886,182.1351477,8.996153612,-2.000000095
5932,0.01886,183.9285728,0.0,-1.5
5933,0.01649,184.8214286,0.0,-1.0
5934,0.01886,184.817637,1.997132901,-2.000000095
5936,0.01886,183.9255128,0.9976868278,-2.000000095
5939,0.01964,183.0357143,0.0,-1.0
5940,0.01886,183.0253592,1.992064033,-2.000000095
5942,0.01885,174.4568219,4.85702135,-2.000000095
5944,0.01885,161.6120647,5.975210058,-2.000000095
5947,0.01885,160.7037025,6.963468879,-2.000000095
5949,0.01885,158.8836722,6.913217411,-2.000000095
5951,0.01885,159.7967122,5.930125025,-2.000000095
5954,0.01885,164.2857155,9.999999776,-1.5
5955,0.01964,163.3928571,9.999999776,-1.0
5956,0.01885,164.3011798,9.007355839,-2.000000095
5958,0.01885,166.1020276,9.019906724,-2.000000095
5960,0.01885,166.0714298,9.999999776,-1.5
5961,0.01964,165.1785714,9.999999776,-1.0
5962,0.01885,156.1447298,3.885843709,-2.000000095
5965,0.01885,156.0353342,2.061548342,-2.000000095
5967,0.01885,157.0444157,2.950332091,-2.000000095
5970,0.01885,157.9733189,3.918209357,-2.000000095
5972,0.01885,157.9639797,1.989206475,-2.000000095
5974,0.01885,155.2638131,4.71646476,-2.000000095
5976,0.01885,145.4892334,8.285943959,-2.000000095
5978,0.01811,145.5357143,9.999999776,-1.0
5979,0.01729,113.3928588,6.0,-2.000000095
5982,0.01729,114.285716,5.0,-2.000000095
5984,0.01729,116.0714303,5.0,-2.000000095
5986,0.01729,115.1785731,6.0,-2.000000095
5988,0.01729,117.8571437,0.0,-1.5
5989,0.01807,118.75,0.0,-1.0
5990,0.01729,119.6428589,1.0,-2.000000095
5991,0.01729,119.642858,0.0,-1.5
5993,0.01729,117.8571446,1.0,-2.000000095
5995,0.01729,116.0714303,1.0,-2.000000095
5997,0.01729,116.0714294,0.0,-1.5
5998,0.01807,116.9642857,0.0,-1.0
5999,0.01729,116.9642875,2.0,-2.000000095
6001,0.01729,116.9642875,4.0,-2.000000095
6003,0.01729,117.8571446,5.0,-2.000000095
6005,0.01886,124.1071474,3.999997564,-2.000000095
6008,0.01886,125.000004,4.999998108,-2.000000095
6011,0.01886,124.1071448,5.999999994,-2.000000095
6014,0.01886,123.2142882,4.99999945,-2.000000095
6017,0.01886,121.4285732,5.0,-2.000000095
6019,0.01886,122.321431,3.99999945,-2.000000095
6021,0.01886,122.3214304,6.0,-2.000000095
6023,0.01885,132.1428581,9.999999776,-1.5
6024,0.01809,131.25,9.999999776,-1.0
6025,0.01885,130.3575997,8.999754025,-2.000000095
6026,0.01885,130.3571438,9.999999776,-1.5
6028,0.01885,131.2524831,7.998983087,-2.000000095
6031,0.01885,132.1448853,8.999229062,-2.000000095
6034,0.01885,133.9285724,9.999999776,-1.5
6035,0.01809,133.0357143,9.999999776,-1.0
6036,0.01885,133.0424758,7.997788586,-2.000000095
6038,0.01885,133.9333067,8.998559523,-2.000000095
6041,0.01885,137.5902851,6.997447156,-2.000000095
6044,0.01885,138.5808897,6.001450522,-2.000000095
6046,0.01885,139.478502,7.01838335,-2.000000095
6049,0.01885,138.4878973,8.014379985,-2.000000095
6051,0.0181,138.3928571,9.999999776,-1.0
6052,0.01885,137.5330203,9.001572235,-2.000000095
6053,0.01885,137.500001,9.999999776,-1.5
6055,0.01885,140.6340777,6.068434408,-2.000000095
6057,0.01964,197.3214305,7.999999948,-2.000000095
6060,0.01964,198.2142871,6.999999926,-2.000000095
6062,0.01885,200.000003,7.0,-1.0
6063,0.01964,199.1071437,7.999999875,-2.000000095
6064,0.01964,200.000003,7.999999911,-1.5
6066,0.01964,198.2142872,0.0,-1.5
6067,0.01885,199.1071429,0.0,-1.000000024
6068,0.01885,200.000003,1.0,-1.000000024
6069,0.01964,199.1071437,1.999999963,-2.000000095
6070,0.01964,200.000003,1.999999978,-1.5
6072,0.01964,198.214288,0.9999999849,-2.000000095
6075,0.01885,197.3214286,0.0,-1.0
6076,0.01964,197.3214305,1.999999976,-2.000000095
6078,0.01085,187.4990304,4.999344991,-2.000000095
6080,0.01886,183.9285728,9.999999776,-1.5
6081,0.01964,183.0357143,9.999999776,-1.0
6082,0.01886,183.9253751,8.998227897,-2.000000095
6084,0.01649,184.8214286,9.999999776,-1.0
6085,0.01886,179.3807475,3.949906049,-2.000000095
6088,0.01886,180.313156,2.971138621,-2.000000095
6090,0.01886,182.123957,2.986249225,-2.000000095
6092,0.01886,181.2105784,3.974790042,-2.000000095
6094,0.01885,167.0459326,8.058726553,-2.000000095
6097,0.01885,168.0174923,7.092878893,-2.000000095
6099,0.01885,168.8680274,8.115385826,-2.000000095
6102,0.01885,169.8838401,7.195739929,-2.000000095
6104,0.01885,160.7059984,4.962913814,-2.000000095
6106,0.01885,158.8903049,4.918966094,-2.000000095
6108,0.01885,157.1428583,0.0,-1.5
6109,0.01964,158.0357143,0.0,-1.0
6110,0.01885,157.088429,0.9999285245,-2.000000095
6112,0.01963,156.25,0.0,-1.0
6113,0.01964,158.0357143,9.999999776,-1.0
6114,0.01885,157.9319774,7.875536165,-2.000000095
6116,0.01885,157.9738537,5.849600109,-2.000000095
6118,0.01811,101.785715,9.999999776,-1.5
6119,0.01728,100.8928571,9.999999776,-1.000000024
6120,0.01728,100.0000015,9.0,-1.000000024
6121,0.01811,100.8928576,7.999999875,-2.000000095
6122,0.0181,100.0000015,7.999999911,-1.5
6124,0.01812,101.7857155,8.999999964,-2.000000095
6127,0.01728,102.6785714,9.999999776,-1.0
6128,0.01813,102.6785725,7.999999949,-2.000000095
6130,0.01126,108.0357158,5.999999993,-2.000000095
6133,0.01123,108.928573,6.999999996,-2.000000095
6136,0.01126,108.0357158,7.999999995,-2.000000095
6139,0.0113,107.1428586,6.999999992,-2.000000095
6142,0.01136,106.2500014,5.999999985,-2.000000095
6144,0.01136,106.2500015,7.99999999,-2.000000095
6146,0.01729,114.285716,7.0,-2.000000095
6148,0.01729,112.5000017,6.999999999,-2.000000095
6150,0.01729,119.6428589,5.0,-2.000000095
6152,0.01886,124.1071464,1.999998432,-2.000000095
6155,0.01886,125.0000053,2.999996859,-2.000000095
6158,0.01886,123.2142885,2.999999136,-2.000000095
6160,0.01886,122.3214307,1.999999686,-2.000000095
6162,0.01885,133.0474618,3.994456441,-2.000000095
6165,0.01885,133.0463539,5.995342837,-2.000000095
6167,0.01885,132.149161,4.996899331,-2.000000095
6170,0.01885,131.2541644,3.997781444,-2.000000095
6173,0.01885,131.2534762,5.99823698,-2.000000095
6175,0.01885,130.3584796,4.999119093,-2.000000095
6178,0.01885,136.6464483,1.985057471,-2.000000095
6181,0.01885,137.5772953,2.980861208,-2.000000095
6184,0.01885,135.750097,2.9878131,-2.000000095
6186,0.01885,133.9419055,2.993244857,-2.000000095
6188,0.01885,134.8387086,1.991251434,-2.000000095
6191,0.01885,142.3172796,3.846116391,-2.000000095
6194,0.01885,141.5662283,5.033506921,-2.000000095
6196,0.01885,139.5133525,4.986781284,-2.000000095
6198,0.01885,140.445503,3.951853798,-2.000000095
6201,0.01964,198.2142872,9.999999776,-1.5
6202,0.01885,197.3214286,9.999999776,-1.0
6203,0.01964,196.428574,8.999999984,-2.000000095
6204,0.01964,196.4285729,9.999999776,-1.5
6206,0.01964,198.214288,8.999999964,-2.000000095
6208,0.01885,200.000003,9.0,-1.000000024
6209,0.01885,199.1071429,9.999999776,-1.000000024
6210,0.01963,193.7500022,3.999999821,-2.000000095
6213,0.01963,194.6428593,2.999999812,-2.000000095
6215,0.01964,196.4285735,2.999999974,-2.000000095
6217,0.01964,195.5357164,3.999999941,-2.000000095
6219,0.01886,181.2052041,5.979128366,-2.000000095
6222,0.01886,180.3054539,6.979911005,-2.000000095
6224,0.01886,179.3642564,5.96385867,-2.000000095
6226,0.01886,183.9212968,2.994610861,-2.000000095
6228,0.01885,169.6428584,9.999999776,-1.5
6229,0.01964,168.75,9.999999776,-1.0
6230,0.01885,167.9081933,9.038819829,-2.000000095
6231,0.01885,167.8571441,9.999999776,-1.5
6233,0.01885,169.7098367,9.076565997,-2.000000095
6235,0.01964,170.5357143,9.999999776,-1.0
6236,0.01885,170.647277,8.216074528,-2.000000095
6238,0.01885,157.0568677,4.848843372,-2.000000095
6240,0.01813,102.6785723,5.999999942,-2.000000095
6243,0.01812,101.785715,6.999999926,-2.000000095
6245,0.01728,100.0000015,7.0,-1.0
6246,0.01811,100.8928575,5.999999895,-2.000000095
6247,0.0181,100.0000015,5.999999933,-1.5
6249,0.01729,112.5000008,0.0,-1.5
6250,0.01807,113.3928571,0.0,-1.0
6251,0.01729,114.285716,0.9999999999,-2.000000095
6252,0.01729,114.2857151,0.0,-1.5
6254,0.01729,112.5000017,0.9999999998,-2.000000095
6256,0.01729,110.7142874,0.9999999995,-2.000000095
6258,0.01729,110.7142865,0.0,-1.5
6259,0.01807,111.6071429,0.0,-1.0
6260,0.01729,110.7142873,6.999999999,-2.000000095
6263,0.01729,111.6071445,7.999999999,-2.000000095
6265,0.01807,111.6071429,9.999999776,-1.0
6266,0.01729,110.7142874,9.0,-2.000000095
6267,0.01729,110.7142865,9.999999776,-1.5
6269,0.01808,120.5357143,0.0,-1.0
6270,0.01886,121.4285732,1.0,-2.000000095
6271,0.01886,121.4285723,0.0,-1.5
6273,0.01885,127.6786513,5.99993624,-2.000000095
6276,0.01885,128.5715344,6.999922048,-2.000000095
6279,0.01885,126.7857485,6.999975418,-2.000000095
6281,0.01886,125.0000022,6.99999998,-2.000000095
6283,0.01886,125.8928763,5.999985974,-2.000000095
6285,0.01885,133.9410276,6.995299661,-2.000000095
6287,0.01885,132.147802,6.997831762,-2.000000095
6289,0.01885,130.3581572,6.999388306,-2.000000095
6291,0.01885,135.7142867,9.999999776,-1.5
6292,0.0181,134.8214286,9.999999776,-1.0
6293,0.01885,134.8413641,7.997165097,-2.000000095
6295,0.01885,135.7294879,8.998605574,-2.000000095
6298,0.0181,136.6071429,9.999999776,-1.0
6299,0.01885,136.6553634,8.000177808,-2.000000095
6301,0.01885,142.1605261,1.946702903,-2.000000095
6304,0.01885,141.3235841,2.948223994,-2.000000095
6306,0.01885,139.4325841,2.965635594,-2.000000095
6308,0.01885,140.3106651,1.96200579,-2.000000095
6311,0.01964,194.6428586,9.999999776,-1.5
6312,0.01648,193.75,9.999999776,-1.0
6313,0.01963,194.6428595,8.999999789,-2.000000095
6315,0.01885,195.5357143,9.999999776,-1.0
6316,0.01964,198.2142871,2.999999956,-2.000000095
6318,0.01885,200.000003,3.0,-1.0
6319,0.01886,180.2975609,4.96935281,-2.000000095
6321,0.01964,166.9642857,9.999999776,-1.0
6322,0.01817,104.4642869,3.999999974,-2.000000095
6325,0.01148,105.3571442,4.999999981,-2.000000095
6328,0.01815,103.5714296,4.999999963,-2.000000095
6330,0.01813,102.6785723,3.999999955,-2.000000095
6333,0.01812,101.7857149,4.999999934,-2.000000095
6335,0.01148,105.3571443,0.9999999949,-2.000000095
6338,0.01815,105.3571436,0.0,-1.5
6339,0.01806,106.25,0.0,-1.0
6340,0.0113,107.1428587,0.9999999973,-2.000000095
6341,0.01127,107.1428579,0.0,-1.5
6343,0.01136,106.2500015,1.999999992,-2.000000095
6346,0.01148,105.3571442,2.999999986,-2.000000095
6348,0.0113,107.1428586,2.999999993,-2.000000095
6350,0.01136,106.2500014,3.999999987,-2.000000095
6353,0.01127,107.1428579,9.999999776,-1.5
6354,0.01806,106.25,9.999999776,-1.0
6355,0.0113,107.1428587,8.999999997,-2.000000095
6357,0.01729,108.9285722,9.999999776,-1.5
6358,0.01806,108.0357143,9.999999776,-1.0
6359,0.01123,108.928573,8.999999999,-2.000000095
6361,0.01807,115.1785714,0.0,-1.0
6362,0.01886,123.2142866,9.999999776,-1.5
6363,0.01808,122.3214286,9.999999776,-1.0
6364,0.01886,122.3214305,7.999999996,-2.000000095
6366,0.01886,123.2142876,8.999999996,-2.000000095
6369,0.01808,124.1071429,9.999999776,-1.0
6370,0.01886,124.107145,7.999999982,-2.000000095
6372,0.01885,132.1428581,0.0,-1.5
6373,0.01809,133.0357143,0.0,-1.0
6374,0.01885,133.9335451,0.9970850479,-2.000000095
6375,0.01885,133.9285724,0.0,-1.5
6377,0.01885,133.0429247,1.995826869,-2.000000095
6379,0.01885,132.1450959,0.9987418209,-2.000000095
6382,0.01885,130.3571438,0.0,-1.5
6383,0.01809,131.25,0.0,-1.0
6384,0.01885,131.2528288,1.998327425,-2.000000095
6386,0.01885,130.3577349,0.9995856043,-2.000000095
6389,0.01885,128.5715967,4.999862368,-2.000000095
6391,0.01885,129.4651703,3.99939692,-2.000000095
6394,0.01885,129.464906,5.999584541,-2.000000095
6396,0.01885,135.7142867,0.0,-1.5
6397,0.0181,136.6071429,0.0,-1.0
6398,0.01885,137.5269992,0.9908910849,-2.000000095
6399,0.01885,137.500001,0.0,-1.5
6401,0.01885,135.726594,0.9941663858,-2.000000095
6403,0.0181,134.8214286,0.0,-1.0
6404,0.01885,135.7525372,6.99289611,-2.000000095
6406,0.01963,194.6428589,4.999999655,-2.000000095
6408,0.01728,100.0000015,5.0,-1.0
6409,0.01811,100.8928575,3.999999927,-2.000000095
6410,0.0181,100.0000015,3.999999955,-1.5
6412,0.01126,108.0357158,3.999999993,-2.000000095
6414,0.01123,108.928573,4.999999996,-2.000000095
6417,0.0113,107.1428586,4.99999999,-2.000000095
6419,0.01807,109.8214286,9.999999776,-1.0
6420,0.01659,109.8214302,7.999999998,-2.000000095
6422,0.01885,126.7857152,0.0,-1.5
6423,0.01808,127.6785714,0.0,-1.0
6424,0.01885,128.5715273,0.9999184007,-2.000000095
6425,0.01885,128.5714295,0.0,-1.5
6427,0.01885,127.6786964,1.999896116,-2.000000095
6430,0.01885,126.7857424,0.9999777152,-2.000000095
6433,0.01886,125.0000009,0.0,-1.5
6434,0.01808,125.8928571,0.0,-1.0
6435,0.01886,125.8928866,1.999976461,-2.000000095
6437,0.01886,125.0000032,0.9999987453,-2.000000095
6439,0.01886,123.2142876,6.999999996,-2.000000095
6441,0.01809,129.4642857,0.0,-1.0
6442,0.01885,129.4649746,1.999504005,-2.000000095
6444,0.01885,128.5716327,2.999830507,-2.000000095
6446,0.01885,130.3585122,2.999070417,-2.000000095
6448,0.01885,129.4647856,7.999725813,-2.000000095
6450,0.01809,129.4642857,9.999999776,-1.0
6451,0.01885,138.5400256,3.971175807,-2.000000095
6453,0.01885,138.4698538,1.975320995,-2.000000095
6455,0.01885,141.0714296,0.0,-1.5
6456,0.01811,141.9642857,0.0,-1.0
6457,0.01885,141.1535249,0.9775758793,-2.000000095
6459,0.01885,139.3357138,0.9844299105,-2.000000095
6461,0.01885,139.2857153,0.0,-1.5
6462,0.01811,140.1785714,0.0,-1.0
6463,0.01813,102.6785725,1.999999976,-2.000000095
6466,0.01814,103.5714297,2.999999974,-2.000000095
6469,0.01812,101.785715,2.999999956,-2.000000095
6471,0.01728,100.0000015,3.0,-1.0
6472,0.01811,100.8928576,1.999999963,-2.000000095
6473,0.0181,100.0000015,1.999999978,-1.5
6475,0.01729,108.9285722,0.0,-1.5
6476,0.01807,109.8214286,0.0,-1.0
6477,0.01659,109.8214302,1.999999998,-2.000000095
6479,0.01123,108.928573,0.9999999987,-2.000000095
6482,0.01806,108.0357143,0.0,-1.0
6483,0.01126,108.0357158,1.999999996,-2.000000095
6485,0.0112,109.8214302,5.999999997,-2.000000095
6487,0.0112,109.8214302,3.999999997,-2.000000095
6489,0.01886,125.8928989,3.999966592,-2.000000095
6492,0.01885,126.7857802,2.999946194,-2.000000095
6494,0.01885,127.6787165,3.999880585,-2.000000095
6496,0.01886,123.2142866,0.0,-1.5
6497,0.01808,124.1071429,0.0,-1.0
6498,0.01886,123.2142879,0.9999996863,-2.000000095
6500,0.01808,122.3214286,0.0,-1.0
6501,0.01885,132.148481,2.997038452,-2.000000095
6503,0.0181,138.3928571,0.0,-1.0
6504,0.01811,101.785715,0.0,-1.5
6505,0.01728,102.6785714,0.0,-1.0
6506,0.01814,103.5714299,0.9999999908,-2.000000095
6507,0.01813,103.5714293,0.0,-1.5
6509,0.01812,101.7857155,0.999999985,-2.000000095
6511,0.01728,100.0000015,1.0,-1.000000024
6512,0.01728,100.8928571,0.0,-1.000000024
6513,0.01123,108.928573,2.999999997,-2.000000095
6515,0.01885,126.7857711,4.999954458,-2.000000095
6517,0.01816,104.464287,1.999999986,-2.000000095
